service_id,operator_id,operator_name,line_name,description
14484,MTLN,Metroline Travel,642,"West Hendon Broadway - Colindale - Grahame Park - Deansbrook Road - Edgware - Stanmore, London Academy"
14485,MTLN,Metroline Travel,697,"Hayes End, Lansbury Drive - Kingshill Avenue - Yeading - Hayes (Grapes) - Hayes End - Hillingdon Station - Long Lane - Ickenham"
14486,MTLN,Metroline Travel,7,East Acton - North Kensington - Paddington - Marble Arch - Oxford Circus
14487,MTLN,Metroline Travel,81,"Slough - Langley - Colnbrook - Longford - Heathrow North - Bath Road - Cranford - Hounslow West - Hounslow, Bus Station"
14488,MTLN,Metroline Travel,83,"Golders Green - Woodstock - Hendon Central - Wembley Park, Stadium and Central - Alperton Station and Sainsburys"
14489,MTLN,Metroline Travel,9,Aldwych - Piccadilly Circus - Hyde Park Corner - Kensington - Hammersmith
14490,MTLN,Metroline Travel,90,"Northolt Station - Yeadng - Hayes North - Hayes & Harlington Station - Harlington - Harlngton Corner - Hatton Cross - Feltham, Leisure West"
14491,MTLN,Metroline Travel,92,"Ealing Hospital - Greenford Town Centre, Station and Quay - Sudbury - Wembley Central and Stadium - Brent Park Superstores - St Raphael's North"
14492,MTLN,Metroline Travel,95,"Southall, Town Hall - South Greenford - Hanger Lane - Park Royal - White City - Shepherds Bush Green"
14493,MTLN,Metroline Travel,98,"Willesden, Bus Garage - Kilburn - Edgware Road - Oxford Circus - Holborn"
14494,MTLN,Metroline Travel,A10,Uxbridge - Hillingdon Hill - Harlington Road - Stockley Park - Heathrow Central
14495,MTLN,Metroline Travel,C11,Archway - Hampstead Heath - Swiss Cottage - West Hampstead - Brent Cross
14774,MTLN,Metroline Travel,DL-3,Richmond Station - Willesden Junction Station
14496,MTLN,Metroline Travel,E1,Greenford Broadway - Drayton Bridge Road - Drayton Green Station - Gordon Road - Ealing Broadway
14497,MTLN,Metroline Travel,E2,"Brentford, Commerce Road - Northfields Station - Ealing Broadway - Scotch Common - Greenford Broadway"
14498,MTLN,Metroline Travel,E8,Hounslow - Brentford - Boston Manor - Hanwell - Ealing Broadway
14499,MTLN,Metroline Travel,E9,"Yeading, Barnhill Estate - Yeading White Hart Roundabout - Ruislip Road - Greenford Broadway - Scotch Common - Pitshanger - Ealing Broadway"
14500,MTLN,Metroline Travel,H13,"Northwood Hills, St Vincent's - Pinner Green - Pinner - Eastcote - Ruislip Lido"
14501,MTLN,Metroline Travel,H17,Harrow - Sudbury Hill - Sudbury Town - Chaplin Road - Wembley Central
14502,MTLN,Metroline Travel,H2,Hampstead Garden Suburb and Golders Green circular
14503,MTLN,Metroline Travel,H3,"Golders Green - Hampstead Heath Extension - The Bishops Avenue - East Finchley Station - East Finchley, Hill Top"
14504,MTLN,Metroline Travel,H32,"Hounslow Bus Station - Hounslow West - Heston - Convent Way Estate - Southall Station - Southall, Town Hall"
14505,MTLN,Metroline Travel,H91,"Hounslow West Station - Osterley Station - Gillette Corner - Great West Road - Chiswick Roundabout - Gunnersbury - Turnham Green - Stamford Brook - Ravenscourt Park - Hammersmith, Bus Station"
14414,MTLN,Metroline Travel,N113,Edgware Station - Hendon Central - Finchley Road - Baker Street - Trafalgar Square
14420,MTLN,Metroline Travel,N140,"Heathrow Central - Hayes - Harrow - Wealdstone - Harrow Weald, Bus Garage"
14506,MTLN,Metroline Travel,N20,Barnet Hospital - Whestone - Archway -  Camden Town - Trafalgar Square
14445,MTLN,Metroline Travel,N263,"North Finchley Bus Station - East Finchley Station - Archway Station - Highbury & Islington Station - Moorgate, Finsbury Square"
14447,MTLN,Metroline Travel,N266,"Hammersmith - Starch Green - Acton - Acton Man Line Station - North Acton - Harlesden - Willesden Green - Cricklewood - Brent Cross, Shopping Centre"
14507,MTLN,Metroline Travel,N28,Camden Town - Kilburn - Westbourne Park - Notting Hill Gate - West Kensington - Fulham Broadway - Wandsworth
14508,MTLN,Metroline Travel,N32,Edgware - Burnt Oak - Colindale - West Hendon - Cricklewood - Kilburn - Edgware Road - Marble Arch - Hyde Park Corner - Victoria
14509,MTLN,Metroline Travel,N7,Northolt Station - Ealing Broadway - Acton - Ladbroke Grove - Oxford Circus
14510,MTLN,Metroline Travel,N83,"Golders Green - Hendon, Central and West - Wembley Central - Ealing Broadway - Ealing Hospital"
14511,MTLN,Metroline Travel,N9,Aldwych - Piccadilly Circus - Kensington - Hammersmith - Chiswick High Road - Brentford - Hounslow - Heathrow Central and Terminal 5
14512,MTLN,Metroline Travel,N98,Stanmore Station - Kingsbury - Willesden - Edgware Road - Holborn
14513,MTLN,Metroline Travel,SL8,Uxbridge - Hayes End - Ealing - Acton - White City
14514,MTLN,Metroline Travel,U1,Ruislip Station - West Ruislip - Ickenham - Swakeleys Road - Uxbridge - Hillingdon Hospital - West Drayton Station
14515,MTLN,Metroline Travel,U10,"Uxbridge - Harefield Road - Ickenham Station - West Ruislip - Ruislip - Ruislip, Heathfield Rise"
14516,MTLN,Metroline Travel,U2,Brunel University - Hillingdon Hospital - Lees Road - Long Lane - Oak Farm - Hillingdon Station - Honeycroft Hill - Uxbridge
14517,MTLN,Metroline Travel,U3,Uxbridge - Brunel University - Hillingdon Hospital - Yiewsley - West Drayton - Wise Lane Estate - Harmondsworth - Heathrow Central
14518,MTLN,Metroline Travel,U4,"Hayes, Prologis Park - Pinkwell - Hayes & Harlington Station - Barra Hall Circus - Hillingdon Hospital - Kingston Lane - Uxbridge"
14519,MTLN,Metroline Travel,W7,Muswell Hill - Crouch End - Finsbury Park
14520,MTLN,Metroline Travel,W8,"Chase Farm Hospital - Enfield - Church Street - Edmonton Green - Picketts Lock, Lee Valley Leisure Complex"
14521,MTLN,Metroline Travel,W9,Chase Farm Hospital - Holtwhites Hill - Enfield Town - Grange Park - Highlands Village - Winchmore Hill Green - Southgate Station
14767,REPS,Replacement Service,718,Harrow & Wealdstone Station - Queen's Park Station (London)
14768,REPS,Replacement Service,720,Watford Junction - Harrow-on-the-Hill
14796,REPS,Replacement Service,D,Newbury Park - Shenfield
14769,REPS,Replacement Service,DL-1,Hammersmith - Acton Town
14776,REPS,Replacement Service,DL11,Earl's Court Station - Kensington (Olympia) Station
14770,REPS,Replacement Service,DL-4,Wimbledon - Hammersmith
14771,REPS,Replacement Service,DL-5,Earl's Court - Putney Bridge - Wimbledon
14772,REPS,Replacement Service,DL-6,Barking - Whitechapel
14773,REPS,Replacement Service,DL-7,Stratford - Barking - Dagenham East
14775,REPS,Replacement Service,DL-8,Upminster - Barking
14777,REPS,Replacement Service,DLR-1,Westferry - Canary Wharf - Canning Town
14778,REPS,Replacement Service,DLR-3,Westferry - Canary Wharf - Heron Quays - South Quay - Crossharbour - Mudchute - Island Gardens
14779,REPS,Replacement Service,DLR-4,Canada Water - Greenwich - Lewisham
14780,REPS,Replacement Service,L1,Enfield Town - Seven Sisters - Liverpool Street (after 22:45)
14781,REPS,Replacement Service,L2,Cheshunt - Seven Sisters - Liverpool Street (after 22:45)
14782,REPS,Replacement Service,L3,Hackney Downs - Chingford (all day)
14783,REPS,Replacement Service,M,Canada Water - Clapham Junction (after 19:15)
14787,REPS,Replacement Service,ML-2,Watford - Harrow-on-the-Hill
14788,REPS,Replacement Service,ML-5,Moor Park - Northwood
14786,REPS,Replacement Service,ML-6,Rickmansworth - Amersham - Chesham
14789,REPS,Replacement Service,ML-7,Baker Street - Wembley Park
14792,REPS,Replacement Service,PL-1,Green Park - Hammersmith - Acton Town Night Tube only
14793,REPS,Replacement Service,PL-2,Earl's Court - Acton Town
14794,REPS,Replacement Service,PL-4,Acton Town - Alperton - Rayners Lane (all day)
14790,REPS,Replacement Service,PL-5,Cockfosters - Arnos Grove - Wood Green
14791,REPS,Replacement Service,PL-6,Finsbury Park - Wood Green - Arnos Grove (Night Journeys to Cockfosters) - New Southgate open
14784,REPS,Replacement Service,R,Willesden Junction - Gunnersbury
14785,REPS,Replacement Service,X,Dalston Kingsland - Whitechapel - New Cross Gate
14522,ELBG,Stagecoach London,122,Plumstead - Lewisham - Forest Hill - Sydenham - Crystal Palace
14523,ELBG,Stagecoach London,124,Catford - Middle Park - Dunkery Road - Grove Park - Eltham
14561,ELBG,Stagecoach London,128,"Claybury Broadway - Barkingside - Ilford - Becontree Heath - Romford, Queens Hospital, Market and Station"
14562,ELBG,Stagecoach London,135,Crossharbour - Canary Wharf - Limehouse - Aldgate - Old Street
14524,ELBG,Stagecoach London,136,Grove Park - Lewisham - New Cross - Peckham - Elephant & Castle
14525,ELBG,Stagecoach London,138,Bromley North - Bromley South - Pickhurst Lane - Hayes Station - Coney Hall
14563,ELBG,Stagecoach London,145,"Dagenham, Asda - Becontree  - Ilford - Wanstead - Leytonstone"
14526,ELBG,Stagecoach London,146,Bromley North - Bromley South - Hayes - Keston - Downe
14527,ELBG,Stagecoach London,160,Catford Bridge - Westhorne Avenue - Eltham - Chislehurst - Sidcup Station
14528,ELBG,Stagecoach London,161,Chislehurst - Eltham - Queen Elizabeth Hospital - Woolwich - North Greenwich
14564,ELBG,Stagecoach London,165,"Romford, The Brewery, Market and Station - Gidea Park - Hornchurch - Elm Park - Rainham, Tesco and Abbey Wood Lane"
153,ELBG,Stagecoach London,167,Ilford - Gants Hill - Chigwell - Buckhurst Hill - Loughton
14565,ELBG,Stagecoach London,169,"Clayhall, The Glade - Barkingside - Newbury Park - Ilford - Barking"
14566,ELBG,Stagecoach London,173,"Beckton, Asda - Dagenham - Becontree Heath - Chadwell Heath - King George Hospital"
14567,ELBG,Stagecoach London,174,"Harold Hill, Dagnam Park Square - Gallows Corner - Romford - Dagenham Heathway - Beam Park, Marsh Way Industrial Area"
14529,ELBG,Stagecoach London,177,Thamesmead - Woolwich - Greenwich - Deptford Bridge - Peckham
14568,ELBG,Stagecoach London,179,Chingford Station - Woodford Wells - Woodford Green - South Woodford - Gants Hill - Ilford
14530,ELBG,Stagecoach London,180,"Erith, Fraser Road - Belvedere - Thamesmead East - Abbey Wood - Plumstead - Woolwich - New Charlton - Bugsby Way - North Greenwich"
14531,ELBG,Stagecoach London,181,Lewisham Station - Catford - Bell Green - Lower Sydenham - Grove Park
14569,ELBG,Stagecoach London,193,Queen's Hospital - Romford - Hornchurch - Upminster Bridge - County Park Estate
14533,ELBG,Stagecoach London,199,"Canada Water - Deptford - Greenwich - Lewisham - Bellingham, Catford Bus Garage"
151,ELBG,Stagecoach London,20,Walthamstow Central - Bakers Arms - Whipps Cross - Waterworks Corner - Woodford Green - Woodford Wells - Loughton - Debden
14571,ELBG,Stagecoach London,205,Marble Arch - Baker Street -  King's Cross - Liverpool Street - Aldgate - Bow Church
158,ELBG,Stagecoach London,215,Lee Valley Campsite - Yardley Lane Estate - Sewardstone Road - Chingford Mount - Walthamstow Central
14534,ELBG,Stagecoach London,225,Hither Green - Brookmill Road - Lewisham - New Cross - Surrey Quays - Canada Water
14572,ELBG,Stagecoach London,236,Finsbury Park Station - Canonbury - Dalston - Hackney - Hackney Wick
14573,ELBG,Stagecoach London,238,Stratford - Plashet Road - Upton Park  - East Ham - Barking
14574,ELBG,Stagecoach London,241,"Here East - Stratford City - Stratford - Plaistow - Custom House - Prince Regent - Pontoon Dock - Silvertown, Royal Wharf"
14576,ELBG,Stagecoach London,242,Homerton Hospital - Hackney Central - Dalston Junction - Shoreditch - Aldgate
14535,ELBG,Stagecoach London,246,"Bromley North, Town Centre and South - Barnhill Avenue - Hayes - Keston - Biggin Hill - Westerham Hill - Westerham"
14577,ELBG,Stagecoach London,247,Romford Station - Collier Row - Marks Gate - Hainault - Fullwell Cross - Barkingside
14578,ELBG,Stagecoach London,25,Ilford - Manor Park - Forest Gate - Stratford - Bow - Mile End - Whitechapel - Aldgate - Bank - City Thameslink
14579,ELBG,Stagecoach London,252,Collier Row - Romford Market - Romford Station - Roneo Corner - Elm Park - Airfield Way - Hornchurch Town Centre
14580,ELBG,Stagecoach London,256,"Hornchurch, St George's Park, Station and Town Centre - Emerson Park Station - Ardleigh Green - Harold Wood Station - Harold Hill - Noak Hill"
14581,ELBG,Stagecoach London,257,"Stratford - Leytonstone - Whipps Cross - Leyton, Bakers Arms - Walthamstow Central"
14582,ELBG,Stagecoach London,26,Hackney Wick - Shoreditch - St Paul's - Westminster - Victoria
14536,ELBG,Stagecoach London,261,Lewisham Station - Grove Park - Plaistow Green - Bromley Town Centre and South Station - Princess Royal Hospital
14537,ELBG,Stagecoach London,273,"Lewisham, Tesco, Station and Town Centre - Manor Park - Hither Green Station - Lee - Groce Park - Chislehurst - St Mary Cray - Petts Wood"
150,ELBG,Stagecoach London,275,"Walthamstow, St James Street -  Highams Park - Woodford Station - Tomswood Hill - Barkingside"
14583,ELBG,Stagecoach London,276,Newham Hospital - Canning Town - Stratford - Hackney Central - Stoke Newington
14585,ELBG,Stagecoach London,277,Dalston Junction - Hackney Central - Mile End - Canary Wharf - Crossharbour
14538,ELBG,Stagecoach London,284,Lewisham Station - Ladywell - Catford - Hither Green - Grove Park - Grove Park Cemetery
14586,ELBG,Stagecoach London,287,"Barking - Ripple Road - Dagenham (Chequers Corner) - Upminster Road South and North - Rainham, Abbey Wood Lane"
14587,ELBG,Stagecoach London,294,Havering Park - Romford - Gidea Park - Harold Hill - Noak Hill
14588,ELBG,Stagecoach London,296,Romford - Marks Gate - Newbury Park - Gants Hill - Ilford
14589,ELBG,Stagecoach London,308,Wanstead - Maryland - Stratford - Homerton - Clapton Pond
14590,ELBG,Stagecoach London,309,"Canning Town - Aberfeldy Estate - Bow Common Lane - Stepney Green - Bethnal Green, Bonner Road"
14591,ELBG,Stagecoach London,310,Stamford Hill - Finsbury Park - Archway - Highgate Village - Golders Green
14539,ELBG,Stagecoach London,314,Eltham - Elmstead Woods - Bromley - Hayes - New Addington
14592,ELBG,Stagecoach London,323,Canning Town Station - Twelvetrees Crescent - Bromley-by-Bow - Bow Common Lane - Mile End
14540,ELBG,Stagecoach London,336,Catford Bridge - Bellingham - Downham - Bromley - Bickley - Southborough - Bromley Common - Locksbottom
14593,ELBG,Stagecoach London,339,"Leytonstone - Stratford City, International and Olympic Park - Fish Island - Old Ford - Shadwell"
14594,ELBG,Stagecoach London,346,"Harold Hill, Dagnam Park Square - Gallows Corner Tesco - Kings Park - Harold Wood Station - Upminster Station - St Mary's Lane -  Upminster Park Estate"
14541,ELBG,Stagecoach London,356,"Upper Sydenham - Lower Sydenham, Sainsbury's - Penge - Elmers End - Shirley"
14595,ELBG,Stagecoach London,362,Grange Hill Station - Brocket Way (Western Arm) - Hainault - Chadwell Heath -  King George Hospital
14596,ELBG,Stagecoach London,365,"Beam Park, New Road - Elm Park - Abbs Cross Lane - Roneo Corner - Queens Hospital - Romford Station, Market and North Street - Collier Row - Havering Park"
152,ELBG,Stagecoach London,372,Hornchurch Town Centre - Elm Park Station - Rainham - Aveley - Lakeside
14597,ELBG,Stagecoach London,379,Chingford - Chingford Police Station - Hawkwood Crescent - Mark Avenue - Yardley Lane Estate
14542,ELBG,Stagecoach London,380,"Belmarsh - Woolwich - Charlton Village - Blackheath - Lewisham, Shopping Centre"
14598,ELBG,Stagecoach London,385,"Chingford Station - Valley Side - Waltham Way - Chingford Mount - Crooked Billet, Sainsbury's"
14599,ELBG,Stagecoach London,388,Stratford City - Hackney Wick - Bethnal Green - Shoreditch - London Bridge
14600,ELBG,Stagecoach London,394,"Homerton Hospital - Hackney - Trelawney Estate - Broadway Market - Hoxton - Islington, Angel"
154,ELBG,Stagecoach London,397,"Crooked Billet, Sainsbury's - Endlebury Road- Chingford - Woodford Wells - Debden"
14543,ELBG,Stagecoach London,422,North Greenwich - Blackheath (Royal Standard) - Woolwich - Plumstead - Bexleyheath Station and Town Centre
14601,ELBG,Stagecoach London,425,"Ilford - Stratford - Mile End - Homerton Hospital - Clapton, Nightingale Road"
155,ELBG,Stagecoach London,462,"Limes Farm - Hainault, The Lowe - Fairlop - Barkingside - Gants Hill - Ilford"
14544,ELBG,Stagecoach London,47,"Bellingham, Catford Bus Garage - Lewisham - Deptford - Canada Water - Bermondsey - London Bridge - Liverpool Street - Shoreditch"
14602,ELBG,Stagecoach London,488,Bromley-by-Bow - Hackney Wick - Homerton - Clapton - Dalston Junction
14603,ELBG,Stagecoach London,496,"Harold Wood Station - Harold Hill - Gidea Park - Romford Station - Romford, Queens Hospital"
156,ELBG,Stagecoach London,498,"Romford, Queen's Hospital -  Romford Station - Gallows Corner - South Weald - Brentwood"
14604,ELBG,Stagecoach London,499,"Gallows Corner, Tesco - Harold Hill - Romford Station - Becontree Heath - Heath Park Estate"
14545,ELBG,Stagecoach London,53,"Plumstead Station - Woolwich - New Cross - Elephant & Castle - Lambeth North, Lower Marsh"
14546,ELBG,Stagecoach London,54,Elmers End - Beckenham - Woolwich
14605,ELBG,Stagecoach London,55,Walthamstow Central - Bakers Arms - Lea Bridge Road - Clapton - Hackney Central - Cambridge Heath - Shoreditch - Old Street - Clerkenwell - Bloomsbury - Oxford Circus
14608,ELBG,Stagecoach London,56,Whipps Cross - Bakers Arms - Lea Bridge Road - Clapton - Dalston - Essex Road - Angel - Barbican - Bart's Hospital
14609,ELBG,Stagecoach London,58,"East Ham, Central Park - Upton Park - Forest Gate - Leyton - Walthamstow Central"
14547,ELBG,Stagecoach London,602,Thamesmead - Abbey Wood - Belvedere - Erith - Townley Grammar School
14548,ELBG,Stagecoach London,61,Chislehurst - Orpington - Locksbottom - Bromley Common - Bromley North
14610,ELBG,Stagecoach London,62,"Marks Gate - Chadwell Heath - Becontree - Upney - Barking, Gascoigne Road"
14549,ELBG,Stagecoach London,621,Lewisham - Lee Green - Eltham Green - Eltham - Crown Woods School
14550,ELBG,Stagecoach London,638,Coney Hall - Bromley Town Centre - Grove Park - Chislehurst - Kemnal Technology College/ Beaverwood School
14611,ELBG,Stagecoach London,649,"Romford,  North Street Bus Garage - Heath Park Road - Gidea Park - Emerson Park - County Park, Campion School"
14612,ELBG,Stagecoach London,650,"Romford, North Street Bus Garage - Heath Park Road - Gidea Park - Parkstone Avenue - Emerson Park School"
14613,ELBG,Stagecoach London,651,Romford Station - Romford Market - Mawney Road - Collier Row - Bower Park School
14614,ELBG,Stagecoach London,657,"Crooked Billet, Sainsbury's - Chingford Mount - Chingford Hatch - Woodford Green - Woodford Wells, Bancroft's School"
14551,ELBG,Stagecoach London,660,"Bellingham, Catford Bus Garage - Catford - Hither Green - Eltham Green - Middle Park - Eltham - Avery Hill, Crown Woods School"
14552,ELBG,Stagecoach London,661,"Petts Wood - St Mary Cray - Chislehurst, War Memorial"
159,ELBG,Stagecoach London,667,"Ilford High Road, Hainault Street - Gants Hill - Barkingside - Chigwell - West Hatch School"
14553,ELBG,Stagecoach London,669,Thamesmead - Abbey Wood - Belvedere - Erith - Northumberland Heath - Barnehurst - Bexley - Cleeve Park School
14554,ELBG,Stagecoach London,672,Hawksmoor School - Plumstead - Woolwich Arsenal
14615,ELBG,Stagecoach London,674,Dagnam Park Drive - Harold Hill - Gallows Corner - Gidea Park - Romford
14616,ELBG,Stagecoach London,678,"Stratford - Upton Lane - Plaistow - Prince Regent  - Beckton, Bus Station"
14555,ELBG,Stagecoach London,684,Orpington - Locksbottom - Keston Mark - Leaves Green - Charles Darwin School
14556,ELBG,Stagecoach London,75,"Lewisham Station - Catford - Sydenham - Norwood Junction - Croydon, Town Centre"
14617,ELBG,Stagecoach London,8,Bow Church - Old Ford - Bethnal Green - Liverpool Street - Bank - Tottenham Court Road
14618,ELBG,Stagecoach London,86,Stratford - Forest Gate - Ilford - Chadwell Heath - Romford
14619,ELBG,Stagecoach London,97,Chingford Station - Chingford Mount - Walthamstow - Leyton - Stratford City Bus Station
14557,ELBG,Stagecoach London,B14,Bexleyheath Library - Danson Road - Blendon - Albany Park - Sidcup - Queen Marys Hospital - St Mary Cray High Street - Orpington Station
14620,ELBG,Stagecoach London,D6,Ash Grove - Cambridge Heath - Bethnal Green - Mile End - Poplar - Crossharbour
14621,ELBG,Stagecoach London,D7,"Poplar, All Saints - Island Gardens - Westferry Road - Canary Wharf - Mile End"
14622,ELBG,Stagecoach London,D8,Stratford - Bromley-By-Bow - Poplar - Canary Wharf - Crossharbour
14532,ELBG,Stagecoach London,N199,Trafalgar Square - London Bridge - Canada Water - Greenwich - Lewisham - Catford - Bromley - Orpington - St Mary Cray Station
14570,ELBG,Stagecoach London,N205,"Paddington - Baker Street - Euston - Kings Cross - Angel - Liverpool Street - Whitechapel - Mile End - Bow - Olympic Park  - Leyton, Downsell Road"
14575,ELBG,Stagecoach London,N242,Homerton Hospital - Hackney Central - Shoreditch - Liverpool Street - Tottenham Court Road
14623,ELBG,Stagecoach London,N25,Ilford - Stratford - Mile End - Bank - Oxford Circus
14624,ELBG,Stagecoach London,N26,Victoria - Bank - Liverpool Street - Hackney Wick - Leyton - Chingford Station
14584,ELBG,Stagecoach London,N277,"Islington, Angel - Hackney Central - Mile End - Canary Wharf - Crossharbour"
14558,ELBG,Stagecoach London,N53,"Plumstead Station - Woolwich - Blackheath Royal Standard - Elephant & Castle - Whitehall, Horse Guards"
14625,ELBG,Stagecoach London,N55,Woodford Wells - Wanstead - Whipps Cross - Hackney Central - Oxford Circus
14606,ELBG,Stagecoach London,N550,Trafalgar Square - Aldgate - Canary Wharf - Leamouth - Canning Town
14607,ELBG,Stagecoach London,N551,"Trafalgar Square - Aldgate - Canning Town - Custom House - Gallions Reach, Shopping Park"
14626,ELBG,Stagecoach London,N8,"Hainault, The Lowe - Wanstead - Stratford - Liverpool Street - Oxford Circus"
14627,ELBG,Stagecoach London,N86,"Stratford - Manor Park - Chadwell Heath - Romford - Harold Hill, Dagnam Park Square"
14559,ELBG,Stagecoach London,SL3,Thamesmead - Abbey Wood - Bexleyheath Station and Town Centre - Sidcup - Queen Mary's Hospital - Chislehurst Station - Bromley North
14628,ELBG,Stagecoach London,W11,Chingford Hall Estate - Crooked Billet Sainsburys - Priory Court Estate - Blackhorse Road Station - Walthamstow Central
14629,ELBG,Stagecoach London,W12,"Walthamstow, Coppermill Lane - Whipps Cross Hospital - Leytonstone - Snaresbrook - Woodford Bridge"
14630,ELBG,Stagecoach London,W13,"Leyton, Superstores - Wanstead - South Woodford - Woodford Green - Woodford Wells"
14631,ELBG,Stagecoach London,W16,Chingford Mount - Highams Park - Bakers Arms - Leyton - Leytonstone
14632,ELBG,Stagecoach London,W19,"Walthamstow, Argall Avenue - Walthamstow Central - Whipps Cross Hospital - Manor Park - Ilford High Road, Hainault Street"
14633,ELBG,Stagecoach London,W5,"Archway - Hornsey Lane - Crouch End - Harringay Station - Harringay, Superstores"
14209,NTHC,Thames Clippers,RB1,Battersea Power Station - Westminster - Canary Wharf - Greenwich - Woolwich Arsenal - Barking Riverside
14210,NTHC,Thames Clippers,RB2,Battersea Power Station - Westminster - Canary Wharf - Greenwich - North Greenwich
14211,NTHC,Thames Clippers,RB4,Rotherhithe Pier - Canary Wharf
14208,NTHC,Thames Clippers,RB6,Putney - Battersea Power Station - Embankment - London Bridge - Canary Wharf - Greenwich - North Greenwich
14107,TFLO,Transport for London,N40,Ealing Broadway - West Ealing - Hanwell - Southall - Hayes - Heathrow Central - Terminal 5 - Cargo Centre - Terminal 4 - Hatton Cross - Hayes - Southall - Hanwell - West Ealing - Ealing Broadway
14139,ABLO,Transport UK,109,"Croydon, Town Centre - Broad Green - Thornton Heath Pond - Streatham - Brixton"
14140,ABLO,Transport UK,111,Heathrow Central - Cranford - Heston - Hounslow - Kingston
14141,ABLO,Transport UK,130,"New Addington - Fieldway - Addington Village - Gravel Hill - Shirley Hills - Woodside - Norwood Junction - Selhurst Park Stadum - Thornton Heath, Parchmore Road"
14143,ABLO,Transport UK,133,Streatham Station - Brixton - Elephant & Castle - London Bridge - Holborn
14144,ABLO,Transport UK,156,Wimbledon - Wimbledon Park - Southfields - Wandsworth - Clapham Junction - Queenstown Road - Battersea Park - Battersea Power Station - Vauxhall
14145,ABLO,Transport UK,159,Streatham Station - Brixton - Westminster - Trafalgar Square - Oxford Circus
14146,ABLO,Transport UK,195,"Charville Lane Estate - Hayes - Ealing Hospital - Hanwell - Brentford, County Court"
14147,ABLO,Transport UK,201,Morden - Mitcham - Streatham - Tulse Hill - Herne Hill
14149,ABLO,Transport UK,207,Hayes By-Pass - Hanwell - Ealing Broadway - Acton Town Centre - White City
14150,ABLO,Transport UK,211,"Hammersmith, Bus Station - Charing Cross Hospital - Dawes Road - Fulham Broadway - Chelsea & Westminster Hospital - Sloane Square - Battersea Power Station"
14151,ABLO,Transport UK,24,Pimlico - Victoria - Westminster - Trafalgar Square - Warren Street - Camden Town - Malden Road - Hampstead Heath
14152,ABLO,Transport UK,267,Hammersmith - Brentford - Isleworth - Twickenham - Fulwell
14153,ABLO,Transport UK,27,Hammersmith - Kensington - Paddington - Camden Town - Chalk Farm
14154,ABLO,Transport UK,270,Putney Bridge - Wandsworth - Earlsfield - Tooting Broadway - Mitcham
14155,ABLO,Transport UK,278,Heathrow Central - Harlington - Hayes - Church Road - Hayes End - Long Lane - Hillingdon Station - Ickenham - West Ruislip - Ruislip
14156,ABLO,Transport UK,285,Heathrow Central - Feltham - Hanworth - Hampton Hill - Kingston
14157,ABLO,Transport UK,3,Victoria Bus Station - Westminster - Kennington Park - Brixton - Crystal Palace
14158,ABLO,Transport UK,306,"Acton Vale - Ravenscourt Park -  Hammersmith - West Kensington - Fulham, Sands End"
14159,ABLO,Transport UK,315,"West Norwood - Royal Circus - Valley Road - Streaham, St Leonard's Church - Bedford Hill - Balham - Tooting Bec - Springfield Hospital"
14160,ABLO,Transport UK,322,Crystal Palace - Brixton - Clapham Common
14161,ABLO,Transport UK,337,Clapham Junction - Wandsworth - Putney  - Barnes Common - Richmond
14162,ABLO,Transport UK,344,Clapham Junction - Battersea - Vauxhall - Elephant & Castle - Southwark Bridge Road - Liverpool Street Station
14163,ABLO,Transport UK,345,"Peckham - Camberwell - Brixton - Clapham North, Common & Junction - South Kensington"
14164,ABLO,Transport UK,350,"Hayes, Asda - Stockley Park - West Drayton - Harmondsworth - Heathrow Terminal 5"
14165,ABLO,Transport UK,363,Crystal Palace - Honor Oak - Peckham - Old Kent Road - Elephant & Castle
14166,ABLO,Transport UK,367,West Croydon - Shirley - Elmers End - Beckenham - Bromley North
14168,ABLO,Transport UK,381,Peckham - Surrey Quays - Canada Water - Bermondsey - Waterloo
8320,ABLO,Transport UK,404,Crawford Crescent - Westway_ Caterham or Westway Caterham
8772,ABLO,Transport UK,407,Sutton - Wallington Green - Croydon - Purley - Caterham
14169,ABLO,Transport UK,415,"Tulse Hill - Brixton - Kennington - Elephant & Castle - Old Kent Road, Tesco"
14170,ABLO,Transport UK,427,"Uxbridge - Hayes End - Hayes (Grapes) - Southall Broadway - Southall, Merrick Road"
14171,ABLO,Transport UK,433,Addington Village - Selsdon - South Croydon - East Croydon -  Croydon Town Centre
14172,ABLO,Transport UK,45,Camberwell Green - Loughborough Junction - Brixton - Streatham - Streatham Common Station - Mitcham - Morden Station
8774,ABLO,Transport UK,464,Tatsfield - Sunningvale Avenue - Biggin Hill - Saltbox Hill - New Addington
8332,ABLO,Transport UK,465,Cromwell Road Bus Station - South Street/ Rose Hill
14173,ABLO,Transport UK,482,"Southall, Town Hall - Convent Way Estate - Heston - Hounslow West - Hatton Cross - Heathrow Terminal 4 - Cargo Centre - Heathrow Terminal 5"
14174,ABLO,Transport UK,485,"Castelnau, Lonsdale Road - Wetlands Centre (selected journeys only) - Putney Common - Wandsworth Riverside Quarter - Wandsworth"
14175,ABLO,Transport UK,490,"Richmond, Pools on the Park and Station - Twickenham - Feltham - Hatton Cross - Heathrow Terminals 4 & 5"
14176,ABLO,Transport UK,618,Ivybridge Estate - Isleworth - Busch Corner - Gillette Corner - Bolder Academy
